Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Album Cover URL
4wR3WWggsXORXFPoFameCC,Lealakku Lealakku (From Aathi),Sweet Voice of K.K,"KK,Sujatha",24-05-2013,280142,41,65mooourl7zq5yopi6a0jjxp1,2021-05-08T17:01:05Z,"bollywood,hindi pop,desi,malayalam pop,mollywood,tamil pop,telugu pop,kollywood",Five Star Audio,0.792,0.803,10,-4.168,0,0.248,0.407,7.66E-06,0.0202,0.967,157.958,3,https://i.scdn.co/image/ab67616d0000b2738dae8114d5c8f86f70c196ff
4jB9JwHxMOBLSgE3m7zAxk,,,,0,0,0,65mooourl7zq5yopi6a0jjxp1,2021-05-08T17:01:10Z,champeta,,0.54,0.89,11,-5.832,0,0.112,0.0777,0.00666,0.186,0.711,75.981,4,
1xDmRbSnfZMcj6KM8HBYiN,Vaadi Vaadi Naattu Katta,Alli Thantha Vaanam (Original Motion Picture Soundtrack),"Vidyasagar,Shankar Mahadevan,Sujatha",05-08-2001,265840,56,65mooourl7zq5yopi6a0jjxp1,2021-05-08T17:01:19Z,"malayalam pop,mollywood,tamil dance,kollywood,tamil pop,bollywood,marathi pop,bhajan,devotional,desi,hindi pop,sufi,telugu pop",Saai Media,0.578,0.579,0,-9.922,1,0.151,0.0771,0.000524,0.0815,0.64,105.279,3,https://i.scdn.co/image/ab67616d0000b273021885c84893c9533b8ae395
62ng1UfATtadKvdBWLXlmO,Kaathadi Pole,Maayavi,"Pushpavanam Kuppusamy,Kalpana",03-03-2005,282600,0,65mooourl7zq5yopi6a0jjxp1,2021-05-08T17:01:28Z,"tamil dance,devotional,tamil pop,bhojpuri pop,bhojiwood,telugu pop,tollywood",Anak Audio,0.829,0.86,10,-6.265,0,0.187,0.12,2.81E-05,0.0742,0.781,94.998,4,https://i.scdn.co/image/ab67616d0000b273248a8043da2dc91ff856bc10
34IgZueFcAjJ1xwVxH1ANy,Vaseegara,Minnalae (Original Motion Picture Soundtrack),Bombay Jayashri,14-02-2001,299146,49,65mooourl7zq5yopi6a0jjxp1,2021-05-08T17:01:41Z,"tamil pop,kollywood",Saregama,0.695,0.293,11,-16.278,0,0.0431,0.596,0.0158,0.132,0.637,143.804,4,https://i.scdn.co/image/ab67616d0000b273102f02fa7e7ded2bc5f65653
0yxZ1vox7fxnohJTnbRn6r,Guleba,Gulebakavali (Original Motion Picture Soundtrack),"Vivek - Mervin,Mervin Solomon,Vivek Siva",19-03-2018,276562,45,65mooourl7zq5yopi6a0jjxp1,2021-05-08T17:01:45Z,"tamil pop,tamil dance,kollywood,tamil indie",Think Music,0.767,0.857,5,-5.185,0,0.0957,0.0209,0,0.908,0.355,128.078,4,https://i.scdn.co/image/ab67616d0000b273e3e1e0674daabb783e32a4e8
3NHFHYjKtt0L8rylUNg9M5,Mun Paniya (From Nandhaa),Ilayaraja & Yuvan Shankar Raja Hits,"S. P. Balasubrahmanyam,Malgudi Subha",09-07-2013,340244,37,65mooourl7zq5yopi6a0jjxp1,2021-05-08T17:03:10Z,"telugu pop,kannada pop,tamil pop,devotional,tollywood,sandalwood,kollywood",Five Star Audio,0.668,0.281,5,-16.017,0,0.0517,0.378,0,0.11,0.487,119.95,4,https://i.scdn.co/image/ab67616d0000b273bdfb250ea82ee845a2c53afb
4U4taCe8tOBNGY3LEX4IV5,Yaayum - From Sagaa,Yaayum (From Sagaa),"Naresh Iyer,Rita Thyagarajan",12-08-2016,286200,43,65mooourl7zq5yopi6a0jjxp1,2021-05-08T17:03:30Z,"tamil pop,kollywood,tollywood,telugu pop,tamil dance",Think Music,0.373,0.372,10,-6.759,0,0.0354,0.881,0,0.0962,0.48,200.114,3,https://i.scdn.co/image/ab67616d0000b273707a6d31e1e7ceb65be7f9f3
5XivnLj0dH0lIQByoC4ujL,Velli Malare (From Jodi),S.P.Balasubramaniyam Hits,"S. P. Balasubrahmanyam,Mahalakshmi Iyer",25-05-2014,389185,56,65mooourl7zq5yopi6a0jjxp1,2021-05-08T17:03:41Z,"telugu pop,kannada pop,tamil pop,devotional,tollywood,sandalwood,kollywood,bollywood,desi,hindi pop",New Music,0.535,0.86,11,-1.167,0,0.173,0.429,0,0.155,0.636,172.025,4,https://i.scdn.co/image/ab67616d0000b2735ccec25e859d2e8785f04d12
0T3qFEDQLc8HOo9sl1QNr6,Kadhal Vanthathum,Poovellam Unn Vaasam (Original Motion Picture Soundtrack),K.J.Jesudas and Sadhana Sargam,25-12-2015,334080,0,65mooourl7zq5yopi6a0jjxp1,2021-05-08T17:04:01Z,,Star Music,0.725,0.675,2,-7.491,1,0.0758,0.076,0.0135,0.0845,0.722,180.046,4,https://i.scdn.co/image/ab67616d0000b27380aef75c155bb741968b7476
04eP79SHuCjzWYMmnc5OMC,Azhagu,Saivam (Original Motion Picture Soundtrack),"G. V. Prakash,Uthara Unnikrishnan",04-04-2014,341520,42,65mooourl7zq5yopi6a0jjxp1,2021-05-08T17:16:00Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,devotional,bhajan",Sony Music Entertainment India Pvt. Ltd.,0.784,0.742,3,-6.944,1,0.0509,0.749,0.00297,0.3,0.794,130.027,4,https://i.scdn.co/image/ab67616d0000b273903aa37562082460674ca193
1K3acZyY2N9fWls0am0KRN,Kannuodu Kaanbadhalam (From Jeans),Hits of A.R.Rahman Nenjame,Nithyasree,25-12-2013,309735,32,65mooourl7zq5yopi6a0jjxp1,2021-07-05T17:27:53Z,"tamil pop,kollywood",New Music,0.731,0.635,5,-9.898,0,0.0439,0.25,7.89E-05,0.0893,0.75,96.955,4,https://i.scdn.co/image/ab67616d0000b273e0cb6e23d21ad2f9f597b64b
1II9L2V4fvwcmB3kXfRH11,Velli Malare (From Jodi),Tamil Collections Songs of Simran,"S. P. Balasubrahmanyam,Mahalakshmi Iyer",06-08-2016,389185,28,65mooourl7zq5yopi6a0jjxp1,2021-07-05T17:28:06Z,"telugu pop,kannada pop,tamil pop,devotional,tollywood,sandalwood,kollywood,bollywood,desi,hindi pop",New Music,0.535,0.86,11,-1.167,0,0.173,0.429,0,0.155,0.636,172.025,4,https://i.scdn.co/image/ab67616d0000b2736fef22c3c92d088397a68c25
2MQehKqQcNIaKEYUpGat0I,Oru Poiyavathu (From Jodi),Tamil Collections Songs of Simran,Hariharan,06-08-2016,360962,30,65mooourl7zq5yopi6a0jjxp1,2021-07-05T17:28:10Z,"bhajan,tamil pop,ghazal,kollywood,devotional,telugu pop",New Music,0.623,0.743,4,-5.288,0,0.036,0.252,1.20E-05,0.0964,0.572,90.009,4,https://i.scdn.co/image/ab67616d0000b2736fef22c3c92d088397a68c25
2eljKywWS6ukBH3E0cJPeo,Malare Oru Varthai,Poomagal Oorvalam (Original Motion Picture Soundtrack),"Hariharan,Sujatha",11-01-1999,303183,41,65mooourl7zq5yopi6a0jjxp1,2021-07-05T17:31:14Z,"bhajan,tamil pop,ghazal,kollywood,devotional,telugu pop,malayalam pop,mollywood",Star Music,0.696,0.801,10,-9.063,1,0.0497,0.408,1.21E-06,0.0481,0.922,90.106,4,https://i.scdn.co/image/ab67616d0000b27329ae49cfab562071a8101ca7
4g9VvOS1WpFp2FZVSzvIZA,Poovukkul,Jeans (Original Motion Picture Soundtrack),"Unnikrishnan,Sujatha,Vairamuthu",27-06-1998,413425,58,65mooourl7zq5yopi6a0jjxp1,2021-07-05T17:31:48Z,"tamil pop,kollywood,telugu pop,malayalam pop,mollywood,tamil dance",New Music,0.755,0.517,7,-9.557,1,0.0283,0.115,1.83E-06,0.109,0.292,104.015,4,https://i.scdn.co/image/ab67616d0000b27378248070d378199ec5a2f7c8
2SX9Hs1Lann5hg40RlNNe5,Kanave Kalaiyathe,Kannethirae Thondrinal (Original Motion Picture Soundtrack),"Deva,Unnikrishnan,Mahanadhi Shobana",01-09-1998,345186,45,65mooourl7zq5yopi6a0jjxp1,2021-07-05T17:32:41Z,"tamil pop,tamil dance,kollywood,telugu pop,devotional",VMS Music Records and Publishing Sdn Bhd,0.687,0.678,1,-10.569,1,0.0405,0.151,0.00473,0.0411,0.722,91.951,4,https://i.scdn.co/image/ab67616d0000b273e576cbd9acc227e5ec8e9372
2KZ7VdPXY5k8B3pZB3nhCv,Kaadhal kaditham (From Jodi),Hits of A.R.Rahman Isai Saral,"Unni Menon,S. Janaki",29-12-2013,297324,56,65mooourl7zq5yopi6a0jjxp1,2021-07-05T17:33:16Z,"tamil pop,malayalam pop,kollywood,kannada pop,telugu pop,sandalwood",New Music,0.755,0.719,6,-1.461,0,0.0297,0.654,1.57E-06,0.0984,0.807,104.042,4,https://i.scdn.co/image/ab67616d0000b273d8358918401d89166ded258d
0JpZRszoyOq1gnFn9BPLdZ,Mudher Kanave,Majunu (Original Motion Picture Soundtrack),"Bombay Jayashri,Harish Raghavendra,O.S. Arun,Vairamuthu",14-12-2001,310706,46,65mooourl7zq5yopi6a0jjxp1,2021-07-05T17:34:18Z,"tamil pop,kollywood,telugu pop,tollywood,tamil dance",Saregama,0.692,0.709,2,-10.778,1,0.0502,0.154,1.46E-06,0.167,0.714,102.999,4,https://i.scdn.co/image/ab67616d0000b273f734f4ebe9e63f9979cb38d2
3F2f6BuK1wk95d5aL0jBtn,Chinna Chinna Kiliye,Kannethirae Thondrinal (Original Motion Picture Soundtrack),"Deva,Hariharan,Anuradha Sriram,Mahanadhi Shobana",01-09-1998,333826,49,65mooourl7zq5yopi6a0jjxp1,2021-07-05T17:35:18Z,"tamil pop,tamil dance,kollywood,bhajan,ghazal,devotional,telugu pop,kannada pop",VMS Music Records and Publishing Sdn Bhd,0.722,0.738,0,-10.999,0,0.0378,0.0109,2.54E-05,0.0585,0.73,114.974,4,https://i.scdn.co/image/ab67616d0000b273e576cbd9acc227e5ec8e9372
7M7HHa9sBWhEwtqkDFX8JT,Thom Karuvil Irunthom,Star (Original Motion Picture Soundtrack),Shankar Mahadevan,31-12-2001,337666,32,65mooourl7zq5yopi6a0jjxp1,2021-07-05T17:36:29Z,"bollywood,marathi pop,bhajan,devotional,desi,tamil dance,hindi pop,tamil pop,sufi",Saregama,0.813,0.663,7,-9.524,1,0.0599,0.373,2.37E-06,0.112,0.767,118.975,4,https://i.scdn.co/image/ab67616d0000b2735ae1a6cba46b63f0fe955692
5XI8QHHWAF1iEhKNnnOqct,Kannuodu Kaanbadhalam,Jeans (Original Motion Picture Soundtrack),"Nithyasree,Vairamuthu",27-06-1998,309735,56,65mooourl7zq5yopi6a0jjxp1,2021-07-05T17:37:07Z,"tamil pop,kollywood,tamil dance",New Music,0.731,0.635,5,-9.898,0,0.044,0.249,7.95E-05,0.0893,0.75,96.955,4,https://i.scdn.co/image/ab67616d0000b27378248070d378199ec5a2f7c8
1DfsxoKqz6M6CSOkX8HpxR,Merke Merke ( From Kanda Naal Mudhalai),Hits of Shankar Mahadevan,"Shankar Mahadevan,Sadhana Sargam",25-03-2013,307720,60,65mooourl7zq5yopi6a0jjxp1,2021-08-02T22:54:52Z,"bollywood,marathi pop,bhajan,devotional,desi,tamil dance,hindi pop,tamil pop,sufi",Star Music,0.682,0.608,5,-9.902,0,0.0436,0.425,3.69E-05,0.122,0.536,79.981,4,https://i.scdn.co/image/ab67616d0000b273b67db713bde6c152991694eb
3afXqR9J58wEFEO0rXsjKr,Suthudhe Suthudhe (From Paiya),Take 10: Yuvanshankar Raja,"Yuvan Shankar Raja,Karthik,Sunitha Sarathy",22-11-2013,295906,39,65mooourl7zq5yopi6a0jjxp1,2021-08-02T22:55:21Z,"tamil pop,kollywood,tamil dance,tamil hip hop,telugu pop,tollywood,kannada pop,malayalam pop,mollywood",Sony Music Entertainment India Pvt. Ltd.,0.793,0.844,1,-8.593,0,0.0385,0.118,0.0123,0.0979,0.591,119.994,4,https://i.scdn.co/image/ab67616d0000b27397dccb3f4c7ec9d78b11ffd7
73dPMLKVaaOSS0TWe8oNmw,Ennai Saaithaalae,Endrendrum Punnagai (Original Motion Picture Soundtrack),"Harris Jayaraj,Hariharan,Shreya Ghoshal",28-10-2013,329280,53,65mooourl7zq5yopi6a0jjxp1,2021-08-02T22:55:31Z,"tamil pop,kollywood,tamil dance,bhajan,ghazal,devotional,telugu pop,bollywood,hindi pop,kannada pop,desi,marathi pop,sandalwood,bangla pop",Sony Music Entertainment India Pvt. Ltd.,0.68,0.419,2,-9.157,1,0.031,0.295,5.74E-06,0.097,0.181,92.015,4,https://i.scdn.co/image/ab67616d0000b2738f9b396b8da4f981a6af95e9
7wGjloSR2Q94GDxDn7UOc3,Vaaya Veera,Kanchana 2,"Shakthisree Gopalan,Leon James",2015,277861,0,65mooourl7zq5yopi6a0jjxp1,2021-08-02T22:56:08Z,"kollywood,tamil pop,tollywood,telugu pop",Anak Audio,0.577,0.663,5,-5.63,1,0.0582,0.7,0,0.1,0.432,149.828,4,https://i.scdn.co/image/ab67616d0000b273b097d2ecc89b8cac7688387a
20IW0u1ZTzvEDAhhVjVMsq,Un Vizhigalil,Maan Karate Special (Original Motion Picture Soundtrack),"Anirudh Ravichander,Shruti Haasan",11-07-2014,243520,59,65mooourl7zq5yopi6a0jjxp1,2021-08-02T22:56:18Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop",Sony Music Entertainment India Pvt. Ltd.,0.502,0.625,0,-5.631,1,0.0309,0.379,0,0.198,0.442,80.217,4,https://i.scdn.co/image/ab67616d0000b273398fc3cf882b5096d4951fa2
2fsRouU9GgRh1jeObvYhBh,Mudhal Mazhai (From Bheema),Singer Special Hariharan and K.J.Jesudas,"Prasanna.R,Hariharan,Mahathi",13-05-2013,343333,54,65mooourl7zq5yopi6a0jjxp1,2021-08-02T22:56:21Z,"tamil pop,kollywood,bhajan,ghazal,devotional,telugu pop,tamil dance",Five Star Audio,0.801,0.513,10,-7.826,0,0.0365,0.231,0.00855,0.0735,0.581,113.988,4,https://i.scdn.co/image/ab67616d0000b273d6f63aefe2221a24e7043827
3KmqCi6VD4IkonTDO1LRge,Oru Devathai (From Vaamanan),All About Love: Yuvanshankar Raja,"Yuvan Shankar Raja,Roop Kumar Rathod",31-08-2018,296760,57,65mooourl7zq5yopi6a0jjxp1,2021-08-02T22:56:33Z,"tamil pop,kollywood,tamil dance,tamil hip hop,bollywood,sufi,hindi pop,desi",Sony Music Entertainment India Pvt. Ltd.,0.642,0.493,0,-9.618,0,0.0325,0.163,0.000796,0.111,0.281,120.019,4,https://i.scdn.co/image/ab67616d0000b273cbb852c7ef0daf9f87816138
3QjFIgGhcrPS4VjkIYOddf,Sirukki Vaasam,Kodi (Original Motion Picture Soundtrack),"Santhosh Narayanan,Anand Aravindakshan,Shweta Mohan",05-10-2016,274989,62,65mooourl7zq5yopi6a0jjxp1,2021-08-02T22:58:22Z,"tamil pop,kollywood,tamil hip hop,tamil dance,malayalam pop,mollywood,tollywood,telugu pop",Sony Music Entertainment India Pvt. Ltd.,0.571,0.544,1,-6.555,0,0.0507,0.502,0,0.0617,0.375,129.869,4,https://i.scdn.co/image/ab67616d0000b273d65c528b6cc6b11836b7559c
0UNQKpB23MBL2D2cjyIlE8,Uyire Un Uyirena - From Zero,Uyire Un Uyirena (From Zero),"Nivas K Prasanna,Anirudh Ravichander",17-02-2016,284800,58,65mooourl7zq5yopi6a0jjxp1,2021-08-02T22:58:45Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop",Think Music,0.476,0.564,2,-7.844,0,0.0298,0.00967,6.50E-05,0.11,0.267,149.883,4,https://i.scdn.co/image/ab67616d0000b273c9a47d3f80562db426da4760
0SSLKt27B0a71OqsPy0uoY,Siragugal,Sarvam,"Yuvan Shankar Raja,Javed Ali,Madhushree",14-02-2009,325930,0,65mooourl7zq5yopi6a0jjxp1,2021-08-02T23:21:02Z,"tamil pop,kollywood,tamil dance,tamil hip hop,sufi,bollywood,hindi pop,qawwali,desi,desi pop",Eros Ayangaran,0.642,0.911,10,-3.322,0,0.156,0.216,0.000148,0.102,0.61,170.015,4,https://i.scdn.co/image/ab67616d0000b2738f83ad8b7424503f79b40457
2N3tO6cZfQCoJgZwPn3JwQ,,,,0,0,0,65mooourl7zq5yopi6a0jjxp1,2021-08-02T23:22:01Z,champeta,,0.843,0.726,9,-5.966,0,0.0345,0.128,1.71E-05,0.177,0.837,113.997,4,
0p0AuF581ZXbQosP1aCWQI,Thaaliyae Thevaiyillai,Thaamirabharani (Original Motion Picture Soundtrack),"Hariharan,Bhavatharini,Hari",01-12-2006,287133,41,65mooourl7zq5yopi6a0jjxp1,2021-08-02T23:22:27Z,"bhajan,tamil pop,ghazal,kollywood,devotional,telugu pop,sufi",Saregama,0.706,0.567,0,-10.572,1,0.0343,0.101,0,0.0654,0.916,99.989,4,https://i.scdn.co/image/ab67616d0000b2739448f0149499fc51f4d11602
40vmEMxtpxrwKuFaiwYULZ,Devathaiya Kandein (From Kadhal Kondaen),Hits of Harish Ragavendra,Harish Raghavendra,03-07-2013,310612,60,65mooourl7zq5yopi6a0jjxp1,2021-08-02T23:22:58Z,"tamil pop,kollywood,telugu pop,tollywood",Five Star Audio,0.879,0.434,7,-10.778,0,0.0385,0.113,2.46E-05,0.105,0.794,110.018,4,https://i.scdn.co/image/ab67616d0000b273fd948576b38a29d6b2b87301
75sjXeV1gvbSUhptK16P9u,Sandalee,Sema (Original Motion Picture Soundtrack),"G. V. Prakash,Velmurugan,Mahalingam",09-06-2017,323405,58,65mooourl7zq5yopi6a0jjxp1,2021-08-02T23:23:12Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood",Think Music,0.761,0.733,4,-6.01,0,0.0697,0.693,0.000174,0.114,0.663,79.982,4,https://i.scdn.co/image/ab67616d0000b27378b306e1b175a7a173a97aaa
5v4SXO5Rgul9W2L6uJqXEL,Adi Raangi,Saattai (Original Motion Picture Soundtrack),"D. Imman,Santosh Hariharan,Anitha Karthikeyan",28-08-2012,262466,46,65mooourl7zq5yopi6a0jjxp1,2021-09-06T00:27:44Z,"tamil pop,tamil dance,kollywood,telugu pop,tollywood",Sony Music Entertainment India Pvt. Ltd.,0.685,0.761,2,-4.943,0,0.0325,0.27,3.12E-05,0.0967,0.636,88.016,4,https://i.scdn.co/image/ab67616d0000b273da2962c17f81fd6c11a8a1b7
0j5PDjpBsLIEQdRVSoXFBv,Kanaa Kaangiren,Anandha Thaandavam (Original Motion Picture Soundtrack),"G. V. Prakash,Shubha Mudgal,Nithyasree Mahadevan,Vinitra",03-10-2008,345560,59,65mooourl7zq5yopi6a0jjxp1,2021-09-06T00:28:02Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,gujarati garba,desi pop,devotional",Sony Music Entertainment India Pvt. Ltd.,0.47,0.808,9,-3.518,0,0.12,0.0803,0.00903,0.0765,0.549,119.963,4,https://i.scdn.co/image/ab67616d0000b2737648a068e9518d1aaa15e1b5
1DfsxoKqz6M6CSOkX8HpxR,Merke Merke ( From Kanda Naal Mudhalai),Hits of Shankar Mahadevan,"Shankar Mahadevan,Sadhana Sargam",25-03-2013,307720,60,65mooourl7zq5yopi6a0jjxp1,2021-10-10T17:47:44Z,"bollywood,marathi pop,bhajan,devotional,desi,tamil dance,hindi pop,tamil pop,sufi",Star Music,0.682,0.608,5,-9.902,0,0.0436,0.425,3.69E-05,0.122,0.536,79.981,4,https://i.scdn.co/image/ab67616d0000b273b67db713bde6c152991694eb
2tGERsxjxNEi3gtklzvobB,Mounam Paesum,Amarakaaviyam (Original Motion Picture Soundtrack),"Ghibran,K. S. Chithra",28-06-2014,281000,38,65mooourl7zq5yopi6a0jjxp1,2021-11-20T18:18:13Z,"tamil pop,kollywood,devotional,malayalam pop,telugu pop,kannada pop,mollywood,tollywood,sandalwood",Sony Music Entertainment India Pvt. Ltd.,0.457,0.588,0,-6.092,0,0.0361,0.835,0.00014,0.183,0.41,160.065,3,https://i.scdn.co/image/ab67616d0000b27393583a737aaabbb1f9ed8746
1DfsxoKqz6M6CSOkX8HpxR,Merke Merke ( From Kanda Naal Mudhalai),Hits of Shankar Mahadevan,"Shankar Mahadevan,Sadhana Sargam",25-03-2013,307720,60,65mooourl7zq5yopi6a0jjxp1,2021-12-03T00:56:10Z,"bollywood,marathi pop,bhajan,devotional,desi,tamil dance,hindi pop,tamil pop,sufi",Star Music,0.682,0.608,5,-9.902,0,0.0436,0.425,3.69E-05,0.122,0.536,79.981,4,https://i.scdn.co/image/ab67616d0000b273b67db713bde6c152991694eb
0UNQKpB23MBL2D2cjyIlE8,Uyire Un Uyirena - From Zero,Uyire Un Uyirena (From Zero),"Nivas K Prasanna,Anirudh Ravichander",17-02-2016,284800,58,65mooourl7zq5yopi6a0jjxp1,2021-12-03T00:56:11Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop",Think Music,0.476,0.564,2,-7.844,0,0.0298,0.00967,6.50E-05,0.11,0.267,149.883,4,https://i.scdn.co/image/ab67616d0000b273c9a47d3f80562db426da4760
4yiRdnfoc94dU7dd41YzrX,Munnal Kadhali,Miruthan (Original Motion Picture Soundtrack),"D. Imman,Vishal Dadlani,Sharanya Gopinath,Madhan Karky",09-01-2016,280000,50,65mooourl7zq5yopi6a0jjxp1,2021-12-03T00:56:14Z,"tamil pop,tamil dance,kollywood,bollywood,desi,hindi pop,desi pop",Sony Music Entertainment India Pvt. Ltd.,0.558,0.705,7,-4.149,0,0.034,0.0779,0,0.136,0.428,173.987,4,https://i.scdn.co/image/ab67616d0000b2739ff7b9bef6b774eef7fda62d
41R1Bncj65x9B6zL1z5BCp,Naan Un,24 (Tamil) (Original Motion Picture Soundtrack),"Arijit Singh,Chinmayi",12-04-2016,288360,0,65mooourl7zq5yopi6a0jjxp1,2021-12-03T00:56:18Z,"hindi pop,bollywood,desi,bangla pop,tollywood,tamil pop,telugu pop,kollywood,marathi pop",Eros Now Music,0.47,0.521,6,-11.142,0,0.0391,0.579,3.46E-06,0.112,0.328,142.266,3,https://i.scdn.co/image/ab67616d0000b27354a03148d453ee7c88526497
1hEOJoHFX1ISo7T0aK25yh,Yedho Ondru,Lesa Lesa (Original Motion Picture Soundtrack),"Harris Jayaraj,Harish Raghavendra,Srilekha Parthasarathy,Franko",16-05-2003,337006,0,65mooourl7zq5yopi6a0jjxp1,2021-12-03T00:56:20Z,"tamil pop,kollywood,tamil dance,telugu pop,tollywood,malayalam pop",Bayshore Records,0.715,0.537,9,-8.164,0,0.036,0.165,1.43E-06,0.101,0.734,99.958,4,https://i.scdn.co/image/ab67616d0000b2736f99fd1b35a2237df59d0522
20IW0u1ZTzvEDAhhVjVMsq,Un Vizhigalil,Maan Karate Special (Original Motion Picture Soundtrack),"Anirudh Ravichander,Shruti Haasan",11-07-2014,243520,59,65mooourl7zq5yopi6a0jjxp1,2021-12-03T00:56:33Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop",Sony Music Entertainment India Pvt. Ltd.,0.502,0.625,0,-5.631,1,0.0309,0.379,0,0.198,0.442,80.217,4,https://i.scdn.co/image/ab67616d0000b273398fc3cf882b5096d4951fa2
7BmMMyrqkh1LFANJpJHT1r,Enna Solla (From Thangamagan) - The New Life of Tamizh,Young Mavericks (Anirudh & Santhosh Narayanan),"Anirudh Ravichander,Shweta Mohan",11-11-2016,215999,46,65mooourl7zq5yopi6a0jjxp1,2021-12-03T00:56:36Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,malayalam pop,mollywood",Sony Music Entertainment India Pvt. Ltd.,0.621,0.515,5,-9.019,1,0.0453,0.616,0.000137,0.11,0.657,109.891,4,https://i.scdn.co/image/ab67616d0000b273ecbc81fd96c9470f60f0283c
3yU77f8CS1rcZE4gqxQCKO,Azhakooril (From Thirumalai),S.P.Balasubramaniyam Hits,"S. P. Balasubrahmanyam,Sujatha",25-05-2014,272826,53,65mooourl7zq5yopi6a0jjxp1,2022-01-21T17:57:13Z,"telugu pop,kannada pop,tamil pop,devotional,tollywood,sandalwood,kollywood,malayalam pop,mollywood",New Music,0.473,0.659,4,-9.292,1,0.0477,0.0905,3.98E-05,0.168,0.368,94.817,4,https://i.scdn.co/image/ab67616d0000b2735ccec25e859d2e8785f04d12
32R7r1j2r13XwF62fT8sNt,Manasellam Mazhaiye,Saguni,"Sonu Nigam,Saindhavi,G. V. Prakash,Na.Muthukumar",26-10-2012,326495,54,65mooourl7zq5yopi6a0jjxp1,2022-01-21T17:57:19Z,"kannada pop,bollywood,sandalwood,hindi pop,desi,marathi pop,devotional,tamil pop,bhajan,kollywood,tamil dance,tamil hip hop,tollywood",T-Series,0.629,0.687,10,-4.624,0,0.0393,0.592,4.81E-05,0.106,0.762,170.006,4,https://i.scdn.co/image/ab67616d0000b273b3fa398758a0c540c430e29f
1kmERIeMgF9U7EMraXFds9,Lesa Lesa,Lesa Lesa (Original Motion Picture Soundtrack),"Harris Jayaraj,Anuradha Sriram",16-05-2003,281679,0,65mooourl7zq5yopi6a0jjxp1,2022-01-21T17:57:22Z,"tamil pop,kollywood,tamil dance,kannada pop",Bayshore Records,0.51,0.643,2,-7.086,1,0.0694,0.526,0,0.0995,0.713,88.241,4,https://i.scdn.co/image/ab67616d0000b2736f99fd1b35a2237df59d0522
4FRQWmFWX7ABRXHl4reyHn,Varlaam Varlaam Vaa,Bairavaa,"Roshan Jamrock,Arunraja Kamaraj",21-12-2016,235224,0,65mooourl7zq5yopi6a0jjxp1,2022-01-22T00:41:47Z,"tamil hip hop,tamil pop,kollywood,tamil indie,tamil dance",Lahari Music,0.706,0.938,1,-3.949,1,0.0727,0.0306,0.000198,0.25,0.931,134.988,4,https://i.scdn.co/image/ab67616d0000b273a820f4022de5b6f1b6d460f1
2S41NYKvhfm94DbWLjLUmH,Karigalan,Vettaikaaran (Original Motion Picture Soundtrack),"Vijay Antony,Surchith,Sangeetha Rajeshwaran",24-09-2009,255413,64,65mooourl7zq5yopi6a0jjxp1,2022-01-22T00:41:59Z,"tamil dance,tamil pop,kollywood,tamil hip hop",Think Music (India),0.795,0.832,5,-3.215,0,0.0676,0.294,0,0.343,0.773,131.986,4,https://i.scdn.co/image/ab67616d0000b2732532f2da7240d366d62b44e9
2tMoOS9grHtn4upzb4LwMG,Adiye - From Bachelor,Adiye (From Bachelor),"Dhibu Ninan Thomas,Kapil Kapilan",30-09-2021,272000,69,65mooourl7zq5yopi6a0jjxp1,2022-01-22T00:42:04Z,"tamil pop,kollywood,malayalam pop,mollywood,kannada pop,tollywood,telugu pop",Think Music,0.709,0.454,9,-7.843,0,0.167,0.445,0,0.136,0.548,90.038,4,https://i.scdn.co/image/ab67616d0000b27399e9e5a108d4a457de95e016
31IgzpNhw9f4ZaZb2REBEO,Kangal Neeye (From Muppozhudhum Un Karpanaigal),Muppozhudhum Un Karpanaigal (Original Motion Picture Soundtrack),"G. V. Prakash,Sithara Krishnakumar",17-02-2012,340662,0,65mooourl7zq5yopi6a0jjxp1,2022-01-22T00:58:00Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,malayalam pop,mollywood,malayalam hip hop",RS Infotainment,0.605,0.586,4,-6.662,0,0.0292,0.905,2.30E-05,0.0911,0.294,99.968,4,https://i.scdn.co/image/ab67616d0000b2737d1bea6dac293fb6b5d7f8b6
